Gene	Expression
Krtap6-1	-3.415725
Gm10228	-3.256688
Krtap16-8	-3.4302247
1110025L11Rik	-2.0901492
Krtap6-3	-2.995822
Gm6358	-1.4868083
Gm10061	-1.5677282
Gm9789	-2.8161156
Gm7735	-1.5142887
1110057P08Rik	-3.0406096
Krtap20-2	-3.2458
Krtap16-7	-3.7483003
Krtap8-1	-3.3788254
Krtap7-1	-3.4775302
Krtap11-1	-4.1786857
Tiam1	1.9976282
Sod1	7.4638295
Scaf4	4.5906134
Hunk	-1.6059798
1110008E08Rik	-3.6952615
2610039C10Rik	3.195206
Gm17518	2.7260597
Mrap	-1.98014
Urb1	4.644001
4931408A02Rik	-4.3585005
1110004E09Rik	4.990355
Synj1	6.2241755
Gm15965	1.2257047
4930404I05Rik	1.3218971
Gcfc1	3.0050838
4931406G06Rik	-0.4325309
4932438H23Rik	-1.0101601
Gm9881	-5.8475146
Olig2	-5.4522963
Olig1	-5.28555
Gm15966	-3.0717704
Ifnar2	-1.2774813
Il10rb	-0.21440455
A930006K02Rik	0.6726124
Ifnar1	4.4845247
Ifngr2	0.13931791
Tmem50b	1.903842
Gm15964	2.8226275
Dnajc28	-0.4903226
Gart	4.172577
Son	5.1372538
Donson	4.118598
Atp5o	4.618093
Gm10785	0.60755396
Cryzl1	1.2551202
Itsn1	2.1161702
Gm15976	-1.7942363
D430001F17Rik	1.2609875
Mrps6	4.237627
Slc5a3	2.104793
Gm16309	2.9027376
Gm16310	2.5031383
Kcne2	-1.6665641
Fam165b	1.5803735
Gm15980	-2.9652822
4930563D23Rik	-5.5888844
Kcne1	-4.1060405
Rcan1	3.590164
2410124H12Rik	-3.6608374
Clic6	-2.8139057
Runx1	-1.9338969
Gm16801	-1.6860274
Setd4	2.1178606
Cbr1	2.7759995
Cbr3	-0.9197675
Dopey2	5.0590615
2310043M15Rik	2.5296643
Morc3	3.7706232
Chaf1b	1.7918795
Cldn14	-5.143187
Sim2	-5.148312
Hlcs	3.148121
Ripply3	-2.0446987
Pigp	3.371735
Ttc3	4.1604886
Dscr3	3.2789578
Dyrk1a	3.800282
Kcnj6	-4.560661
Gm17496	-4.4798555
Kcnj15	-6.914363
Erg	-3.492761
Ets2	-0.32017675
2810404F17Rik	-3.7841122
1600002D24Rik	-5.314497
Gm15340	-3.6608374
Psmg1	5.9771867
Brwd1	2.8547156
Gm15342	-1.6261448
1700093J21Rik	-3.541256
Gm15341	-3.4108593
Hmgn1	2.0387712
Wrb	3.60098
Gm15317	1.3088036
Lca5l	2.7534256
Sh3bgr	-0.6399898
B3galt5	-6.789886
Igsf5	-0.7281008
Itgb2l	-2.7821758
Pcp4	-3.5255866
Dscam	1.771794
Bace2	0.21260147
Mx1	-3.296539
Fam3b	0.3865135
Mx2	-4.2884045
Tmprss2	-5.674655
Ripk4	3.5037022
Prdm15	1.5226902
C2cd2	3.3807418
Zfp295	4.035294
C030010L15Rik	-3.531202
B230307C23Rik	-4.391477
Pisd-ps2	-0.94152385
Scaf8	3.8204532
Tiam2	-0.24321648
Tfb1m	4.768937
Cldn20	0.90620315
Nox3	-4.8567576
Arid1b	4.0172744
5730437N04Rik	4.525948
Zdhhc14	-1.6544193
Snx9	3.5543468
Synj2	-0.55201846
Serac1	2.7680056
Gtf2h5	2.6819382
Tulp4	3.0930758
Tmem181a	-1.1100986
Dynlt1a	-3.5846782
Gm17692	-5.469948
Gm2792	-5.0406094
Dynlt1b	-3.857831
Tmem181b-ps	-1.4784607
Dynlt1f	-3.857831
Tmem181c-ps	-3.9190822
Dynlt1c	-6.084431
Gm2833	-4.3073144
Tmem181d-ps	-3.9190822
Dynlt1e	-3.857831
Sytl3	-3.237064
Ezr	1.1247064
Gm2885	1.3393848
Rsph3b	1.482544
Tagap1	-0.86043334
Rnaset2b	-4.1858244
Gm1604b	-3.6912537
Rps6ka2	-0.8764597
Gm10326	-5.854251
Ttll2	-4.71385
Gm9992	-3.6869335
Gm6553	-4.043756
Fndc1	-1.5681652
D030054H15Rik	0.83102095
Tagap	-5.788245
Rsph3a	2.044366
Gm1604A	-3.6912537
Rnaset2a	-0.22646625
Fgfr1op	3.9200397
Ccr6	-5.083285
Brp44l	1.2278546
4930506C21Rik	0.2058544
Sft2d1	1.3927809
Prr18	-1.7563558
T2	-2.5170083
Gm16702	-5.4205747
T	-3.639366
Pde10a	-3.146748
1700010I14Rik	-0.196438
6530411M01Rik	-3.0620272
Gm17728	-2.8416507
Pabpc6	2.2160282
Qk	4.391377
Qk	-0.61925834
Pacrg	4.0970836
A230009B12Rik	-5.8091984
Gm16168	-4.925067
Gm16169	-5.690752
Park2	-0.32086572
Park2	0.5876418
Agpat4	-3.4486806
Map3k4	4.652861
4732491K20Rik	-3.344942
Plg	-5.6292424
Slc22a3	-3.8229542
Slc22a2	-5.2708554
Slc22a1	-3.42589
Igf2r	6.6891212
Airn	-1.1559154
Gm17592	-1.845262
Mas1	-3.404754
Mrgprh	-5.0223827
Pnldc1	4.149617
Mrpl18	2.902328
Tcp1	6.627055
Acat3	5.1410875
Acat2	2.113448
Wtap	2.0862198
Sod2	4.2761426
Gpr31c	-4.1082964
Tcp10b	-5.7778897
Unc93a	-4.5705123
Smok2a	-5.0047297
Smok2b	-5.1254764
Gm9880	-5.560057
Gm8597	-3.2458
Tcte2	3.3141518
Gm16051	-3.670844
Gm8603	-4.4933825
Smok4a	-5.379448
Gm16046	-2.6381173
Gm16052	-3.0295422
Gm16049	0.005738811
Mllt4	5.5104175
Gm7168	-4.6959615
Gm7356	-4.717106
Gm7358	-4.77789
Dact2	-1.1124125
Smoc2	0.050233617
Thbs2	2.3092945
Gm3222	-4.152691
Wdr27	2.1741033
1600012H06Rik	3.6975145
Phf10	4.6017833
Gm3417	-3.5051866
9030025P20Rik	-4.618203
Gm3448	-3.7151334
Gm3435	-5.5655403
Tcte3	-3.834401
2210404J11Rik	2.0024402
Gm5091	1.2066809
Dll1	-0.09208806
A930024N18Rik	-1.7509371
Fam120b	3.7777953
Psmb1	6.2284093
Tbp	2.626622
Pdcd2	3.773671
Prdm9	3.1235287
Chd1	3.062443
Rgmb	2.723187
BC002059	-0.58662117
Zfp960	-2.8599744
Zfp97	-5.606015
Gm6712	-0.9381461
Riok2	2.788346
Gm16957	0.2647059
Lix1	-2.795077
Lnpep	1.0462106
Vmn2r90	-5.541256
Ncrna00085	-0.522924
Has1	-5.230693
Fpr1	-4.572093
Fpr2	-4.541256
Fpr3	-4.5097446
Gm7535	3.7297912
Fpr-rs4	-4.1262183
Vmn2r-ps113	-4.4658484
Vmn2r91	-5.5295196
Vmn2r92	-5.5362377
Vmn2r94	-5.497749
Vmn2r93	-5.5312023
Vmn2r95	-5.5108824
Vmn2r96	-5.395547
Vmn2r97	-5.5379124
Vmn2r98	-5.5312023
Vmn2r99	-5.5295196
Vmn2r100	-5.519384
Vmn2r101	-5.5312023
Vmn2r102	-5.5312023
Vmn2r103	-5.5295196
Vmn2r104	-5.5362377
Fpr-rs7	-4.1915097
Fpr-rs6	-4.1957593
Vmn2r105	-5.5362377
Vmn2r106	-5.539585
Vmn2r107	-5.5379124
Vmn1r224	-4.0103703
Vmn2r108	-5.5278354
Vmn1r225	-4.0103703
Vmn2r109	-5.5328827
Gm5145	2.19571
Vmn2r110	-5.5328827
Fpr-rs3	-4.212633
Vmn1r226	-4.0103703
Vmn1r228	-4.693259
Vmn1r229	-4.0484633
Vmn1r230	-4.0947075
Vmn1r231	-4.7807217
Vmn1r232	-4.3800707
Ppp2r1a	4.8289084
Vmn1r233	-4.1082964
Zfp160	1.5298402
Gm6811	-4.783548
Gm7732	-4.77789
Gm7736	-4.77789
Gm7742	-4.77789
Vmn1r234	-4.152691
Vmn1r235	-4.9998775
Vmn1r236	-4.3319764
Vmn1r237	-4.0886264
Gm11165	-2.9860406
Zfp677	-3.2377443
Zfp54	-2.932046
Zfp51	-0.69325894
Gm17372	-5.4646163
Zfp53	0.56928444
9330136K24Rik	-4.324363
Zfp52	-2.5070117
Zfp948	-2.2304168
3110052M02Rik	-4.634991
Gm10509	-2.2182143
Gm10226	-2.1957593
Zfp760	-1.333777
Zfp229	1.1819346
Zfp820	-4.315799
2210404O09Rik	-4.96959
Zfp942	-0.98371077
Zfp943	-2.3274422
Gm9772	-2.873831
Gm7052	-4.7636485
Zfp947	-4.537243
Zfp944	-0.9553312
Zfp758	-3.0026293
Zfp946	-0.5387875
Vmn2r111	-5.5312023
Vmn2r112	-5.5312023
Gm9805	-1.6192583
Gm16386	-1.7167678
Zfp945	-1.0580796
Vmn2r-ps128	-4.5479198
Vmn2r113	-5.5295196
Zfp40	-0.8939274
Vmn2r114	-5.5295196
Vmn2r115	-5.5312023
Vmn2r116	-5.5295196
Vmn2r117	-5.5312023
Gm5146	-3.253974
Gm17633	5.023675
Zfp213	4.8124456
Zfp13	3.0574267
Zscan10	-1.9442203
Mmp25	-2.1842568
Ccdc64b	-2.143669
Thoc6	3.3015692
Hcfc1r1	4.7847285
Tnfrsf12a	-0.37583217
Cldn6	0.03794738
Cldn9	-4.687235
1520401A03Rik	-0.13106763
Pkmyt1	5.124369
Paqr4	2.9162385
Kremen2	-2.7745986
9530082P21Rik	2.5389326
Flywch1	4.136974
Gm16275	-3.525136
Flywch2	-0.54997295
D930048G16Rik	-5.0814486
Srrm2	7.3460183
Tceb2	6.243021
Prss33	-4.9950094
Prss41	-3.8009465
Prss32	-5.041397
Gm15947	-5.6224184
Prss21	-4.296803
Dcpp1	0.003398842
Dcpp2	-0.2014058
Dcpp3	-2.3020682
Sbp	-3.9679348
Sbpl	-3.9662774
Prss30	-5.149773
Prss22	-4.571003
Prss27	-4.4925766
Kctd5	4.697284
Pdpk1	4.362465
Amdhd2	2.9120088
Atp6v0c	2.6936889
Tbc1d24	2.5395503
Ntn3	0.3376551
BC028777	0.20848846
1600002H07Rik	2.6998394
Ccnf	3.205834
Abca17	-2.840837
Abca3	4.422868
Gm10506	-0.99582165
D330041H03Rik	0.7957792
Rnps1	3.93245
Eci1	2.008909
Dnase1l2	-0.98635066
E4f1	3.5617962
Pgp	6.0496645
Mlst8	3.411707
9930021D14Rik	3.0659633
Caskin1	1.658283
Traf7	4.348849
Rab26	-1.6941601
Pkd1	4.3681746
Tsc2	5.552657
Nthl1	3.5248332
Slc9a3r2	2.482832
Npw	-2.2925768
Zfp598	5.1776233
Syngr3	-1.8955897
Gfer	4.275935
Noxo1	2.5784876
Tbl3	5.074986
Rnf151	-0.8055042
Rps2	6.152574
Snhg9	1.6048224
Ndufb10	5.489386
Rpl3l	0.77068824
Sepx1	2.2830374
Hs3st6	-1.1336796
4930528F23Rik	3.6004388
Hagh	3.5684514
Fahd1	0.74011815
Igfals	-2.7403984
Nubp2	5.530844
Spsb3	3.6787279
Eme2	2.9563568
Mapk8ip3	3.8326385
Mrps34	3.3572223
Nme3	1.6676633
Hn1l	3.7498484
Cramp1l	4.5133653
Ift140	3.2601259
Tmem204	-4.03097
Telo2	2.125658
Ptx4	-2.6769366
Clcn7	5.106031
Ccdc154	-5.564993
Unkl	0.6202525
Gnptg	4.55313
0610007P22Rik	3.402788
Baiap3	1.6687593
Ube2i	4.038029
Prss34	-3.2973301
Prss28	-4.418152
Prss29	-4.4035296
Gm8123	-0.6443493
Tpsab1	1.7507528
Tpsb2	2.9647353
Tpsg1	-4.641237
Cacna1h	-1.240112
Tekt4	-4.782606
Sstr5	-5.5990806
Sox8	-1.0708454
2810468N07Rik	-2.7347355
Lmf1	1.0665047
Gng13	2.9856296
Chtf18	3.143557
Rpusd1	2.7941635
Mslnl	-2.0872242
Msln	-4.0951624
Narfl	2.9678392
Haghl	2.0089016
Ccdc78	-1.1535647
Fam173a	4.9421554
Metrn	2.206235
Gm17480	1.7155071
Fbxl16	-0.64351994
Wdr24	4.782248
Jmjd8	4.9898143
Stub1	5.977101
Rhbdl1	-0.66503227
Rhot2	5.3315954
Wdr90	4.8784475
Fam195a	5.0919533
0610011F06Rik	3.230283
Wfikkn1	-3.3543246
Rab40c	4.254697
Gm16278	3.6691947
Pigq	4.984946
Nhlrc4	-5.3800707
A930017K11Rik	-5.3594475
D630044L22Rik	1.2999105
Solh	3.50003
1700022N22Rik	0.28831047
Rab11fip3	3.6044862
Decr2	-0.16488001
Nme4	1.8903464
Tmem8	5.196594
Mrpl28	5.216648
Axin1	6.407767
Pdia2	-3.798434
Arhgdig	2.8505962
Rgs11	1.5847895
Itfg3	5.435662
Luc7l	3.5066447
Neurl1b	-4.058765
Dusp1	0.43610048
Gm8225	-3.9811254
1700049J03Rik	-2.756762
Ergic1	3.1159465
Gm17218	-2.8808858
Atp6v0e	4.1092215
A930001N09Rik	2.9592674
Bnip1	2.182059
Nkx2-5	-4.7759995
Gm17382	-3.6135523
Gm20468	-3.0215847
Kifc5b	0.4697783
Phf1	5.705155
Cuta	6.5752797
Syngap1	4.4535074
Zbtb9	3.5905292
Ggnbp1	2.685109
Bak1	0.39000213
Itpr3	0.7590065
1700062I23Rik	-2.682398
2900010M23Rik	4.888972
Ip6k3	0.6856856
Lemd2	5.6196065
Gm17262	1.4120941
Gm10505	-0.9810496
Grm4	1.113088
Hmga1	3.467778
AI413582	1.1161585
C130040N14Rik	-3.1644464
Nudt3	4.791922
Rps10	5.4498954
Gm15420	1.6210959
Pacsin1	-2.9819129
Spdef	-3.5598373
Gm15458	-3.6751118
D17Wsu92e	5.111062
Snrpc	1.6059823
Uhrf1bp1	4.611503
Taf11	4.797894
Anks1	4.28014
Gm15597	-4.23758
Gm15598	3.0189142
Tcp11	-6.331977
4930526A20Rik	-1.3963597
Scube3	1.7253143
Zfp523	4.1517124
Def6	-3.350899
Ppard	1.9283073
Fance	3.9903827
Rpl10a	6.0730023
Tead3	1.9301144
Tulp1	-5.6460586
Fkbp5	4.304512
E230001N04Rik	-3.469363
4930511I11Rik	-2.1302202
Gm749	-2.989308
Clps	-3.3046937
Lhfpl5	-4.500614
Srpk1	4.550783
Slc26a8	3.70629
Mapk14	6.1963816
Mapk13	3.470504
Brpf3	3.7088234
Gm16190	-6.147581
Pnpla1	-6.332298
4930539E08Rik	-2.754878
1700030A11Rik	-3.995822
Gm16191	-1.5904993
Pxt1	0.17936184
Kctd20	4.624049
Stk38	3.428649
Gm16196	-3.059387
Gm16195	-2.989308
Srsf3	3.422935
Gm16197	-5.5788336
Cdkn1a	-0.9977699
Gm16194	-3.7190752
Rab44	-4.053974
Cpne5	-2.429984
Ppil1	3.9161732
BC004004	4.29437
Pi16	1.218328
Mtch1	5.2353563
Fgd2	-3.062725
Gm16912	-1.600577
Pim1	1.5443124
Gm17657	-3.1957593
Tmem217	-1.2846192
Tbc1d22b	4.3310647
Ftsjd2	4.938413
0610038L08Rik	0.5503135
Rnf8	5.3512373
1110021J02Rik	3.4346764
Mdga1	-4.2470803
Gm16758	-4.9592957
Zfand3	5.966645
Btbd9	3.1832213
Gm9874	-3.0247731
Glo1	3.7329192
Dnahc8	2.0074308
Glp1r	-4.758869
Umodl1	-0.4920602
Abcg1	1.5759126
Tff3	-3.1468499
Tff2	-1.6542648
Gm15318	-4.931027
Tff1	-3.1022725
Tmprss3	-5.6927576
Ubash3a	-5.9018455
Rsph1	0.15803935
Slc37a1	-0.20114063
Pde9a	-3.9330645
Wdr4	3.3197625
Ndufv3	3.8951583
4833413E03Rik	-4.624522
Pknox1	3.319356
Cbs	-4.75633
U2af1	5.0726676
Cryaa	-4.4132943
Sik1	4.0533485
Hsf2bp	5.023918
Rrp1b	3.6170087
Pdxk-ps	-5.5125866
Gm17276	-5.6433125
Notch3	-2.165119
Ephx3	-4.3382688
Brd4	4.815324
Gm17549	1.1033163
Akap8	4.854961
Akap8l	5.375271
Wiz	4.859422
Gm17561	2.3656347
Rasal3	-3.4997303
A530088E08Rik	-4.774769
Pglyrp2	-5.3294
Cyp4f39	-5.3038406
Cyp4f17	-1.9674141
Cyp4f16	-1.7014109
Gm9705	-5.5688205
Cyp4f40	-5.0609407
Cyp4f15	-5.357489
Zfp871	0.1729896
Gm17115	-3.9909394
Zfp811	-4.8948927
Gm16684	-4.197173
Zfp799	-1.80429
Zfp870	1.2337779
Cyp4f14	-5.1513786
Cyp4f13	0.41921583
Zfp472	2.0216806
Zfp952	-0.89423245
Zfp763	-0.51083213
4921501E09Rik	-6.136571
Zfp563	0.3966479
Morc2b	-2.348963
Olfr55	-4.0901494
Olfr239	-4.0901494
Gm4461	-4.0901494
Zfp955a	-0.20356038
Olfr63	-4.100763
Zfp955b	-1.5571975
Zfp422-rs1	-0.006919434
Zfp81	-0.31988817
Zfp101	-0.95228034
Actl9	-4.6234703
Adamts10	-0.6042562
Myo1f	-2.7271223
Zfp414	4.5093956
Gm20507	3.0908494
Pram1	0.7073501
Hnrnpm	4.3950505
Mar-02	2.672035
Rab11b	2.0664523
Gm17251	1.9301776
Angptl4	0.19921778
4931413I07Rik	-3.6268318
Kank3	4.765794
Rps28	6.7780833
Ndufa7	4.471095
Cd320	4.064018
Kifc1	0.6920445
BC033916	-3.857831
BC051226	1.9461696
Daxx	4.731974
Tapbp	1.2632216
Zbtb22	3.082593
Rgl2	3.894301
H2-Ke2	5.3301315
Wdr46	5.1785493
B3galt4	2.9876726
Rps18	5.0859404
Vps52	4.253039
H2-K1	3.212894
Ring1	4.461161
Mir219-1	-0.7636482
H2-Ke6	2.5876238
Gm20427	4.70622
Slc39a7	5.187063
Rxrb	5.3753552
Col11a2	0.032895245
H2-Oa	-4.5611553
Brd2	7.1434197
H2-DMa	1.3995209
H2-DMb2	-4.941187
H2-DMb1	-3.5788333
Psmb9	-4.302068
Tap1	-4.4683094
Psmb8	-2.1453273
Gm20496	-3.4244423
Tap2	-3.6120267
Gm15821	-4.4421973
H2-Ob	-5.700454
Gm20506	-3.40353
H2-Ab1	1.0749576
H2-Aa	0.16414614
Gm20513	-3.270184
H2-Eb1	0.82252717
H2-Eb2	-5.3105836
Gm11140	0.7542
Btnl2	-5.5255866
Btnl3	-4.938146
BC051142	2.621431
Btn3a3	-4.838121
Btnl5	-5.114295
Btnl6	-4.863184
Btnl7	-1.8332195
Notch4	-3.026146
Gpsm3	-0.19271888
Pbx2	4.6802516
Ager	-2.3047686
Rnf5	3.0236247
Gm20463	3.6048224
Agpat1	6.278953
Egfl8	1.4721988
Gm20460	-0.49786332
Ppt2	0.090406924
Prrt1	-2.635617
Gm20461	-2.4540713
Fkbpl	4.6167417
Atf6b	6.189269
Tnxb	-2.9079595
C4b	-6.676886
Cyp21a1	-5.264801
C4a	-0.34050235
Stk19	2.5120485
Dom3z	6.4530544
Skiv2l	4.8971524
Rdbp	6.3924856
Cfb	2.319452
Gm20547	1.8085018
C2	0.80917865
Zbtb12	4.341571
Ehmt2	6.260225
Slc44a4	-3.0685298
Neu1	-2.215083
1110038B12Rik	1.712989
Hspa1b	-4.5021586
Hspa1a	-3.564117
Gm20481	-1.6039915
Hspa1l	-1.6198423
Gm10501	-1.4522507
Lsm2	5.4827304
D17H6S56E-5	2.544677
Vars	5.3389053
D17H6S56E-3	-0.29098877
Ng23	1.8276157
Msh5	1.8673056
Clic1	1.1599855
Ddah2	0.40052953
AU023871	-5.4193635
Ly6g6c	-3.4662004
Ly6g6d	-4.3961625
Ly6g6e	-3.3634195
Ly6g6f	-3.2054858
Abhd16a	4.040008
Ly6g5c	-3.0409245
Ly6g5b	-1.9271469
Csnk2b	6.374441
RP23-115O3.9	1.5639485
Gm20522	0.7282048
Gpank1	1.3667486
D17H6S53E	-0.036365245
Apom	-3.0564303
Bag6	6.240547
Prrc2a	7.2753572
Gm17705	-2.6521015
Aif1	-3.0456407
Lst1	-1.7463701
Ltb	-4.76746
Tnf	-4.880006
Lta	-1.3130631
Nfkbil1	3.4461014
Gm16181	1.5038321
Atp6v1g2	1.2420881
Ddx39b	6.23552
H2-D1	2.080581
Gm18733	-3.9801402
H2-Q2	-5.683205
H2-Q2	-2.3328218
Gm11131	-3.6576576
H2-Q4	-3.1100988
H2-Q8	-4.8835225
H2-Q6	-1.9602952
H2-Q7	-3.299024
Gm20527	-3.1985853
H2-Q10	-4.135539
Gm20419	-3.286214
Pou5f1	0.5114856
Tcf19	2.6025267
Cchcr1	0.6509108
Psors1c2	-3.7687917
Cdsn	-0.52945244
2300002M23Rik	-3.603032
Sfta2	-4.132882
Gm9573	-6.5542765
Dpcr1	0.8856127
Gm20483	-2.3763316
Vars2	4.2285275
Gtf2h4	4.6240897
Ddr1	1.3295271
Gm4577	-3.6852214
Gm20443	-3.7230065
Gm20442	-3.1439202
4833427F10Rik	-4.7279053
Ier3	-0.8708579
Flot1	2.7330174
Tubb5	3.6600285
Mdc1	6.389542
5530401N12Rik	-2.6641126
Nrm	-2.5670722
2310014H01Rik	-1.1559023
Dhx16	5.046699
2310061I04Rik	6.6591973
Gm16279	1.5558283
Atat1	3.671747
Mrps18b	2.8168182
Ppp1r10	5.637883
Abcf1	5.247579
Prr3	3.7199183
Gnl1	6.2138658
Gm20508	-3.1291838
A930015D03Rik	-2.1670458
RP24-443D19.4	-2.1073945
Gm17414	-3.24498
H2-T24	-1.684049
Gm17579	4.476666
H2-T23	-5.6977606
BC023719	-4.138044
H2-T22	-2.4647222
Gm6034	-4.8747153
Gm11127	-4.5937233
RP23-108F2.4	-4.8551464
H2-T9	-4.0358768
Gm7030	-4.013583
Gm10499	-5.014385
2410017I17Rik	-5.1045346
Gm8909	-4.64186
RP23-108F2.6	-4.6371803
RP23-108F2.2	-4.2112346
H2-T3	-3.878068
Gm20546	-5.084813
Rpp21	5.273946
Trim39	3.8257017
H2-M10.2	-4.321644
H2-M10.1	-4.646421
H2-M10.3	-4.8380303
H2-M10.4	-4.662885
H2-M11	-4.175821
H2-M9	-4.6962614
H2-M1	-4.2471657
H2-M10.5	-4.634991
H2-M10.6	-4.6598125
Trim26	3.3873737
Trim15	-3.9853044
Trim10	-4.1767526
Trim40	-4.2770185
Trim31	-4.1895933
1700031A10Rik	-3.558958
Rnf39	-5.0111737
Ppp1r11	5.1154
Znrd1	4.9593997
Znrd1as	3.8987582
2410137M14Rik	-3.8324008
H2-M5	0.89737606
Zfp57	3.7628431
Mog	-1.9742154
Gabbr1	-0.80744094
Olfr90	-4.232073
Olfr91	-3.924384
Olfr92	-4.076387
Olfr93	-4.230693
Gm20497	-3.5937233
Ubd	-4.064043
Olfr94	-4.550134
Olfr95	-4.129184
Olfr96	-4.2389526
Olfr97	-4.2498927
Gm20429	-4.582949
Olfr98	-4.2223854
H2-M3	-3.5392506
Olfr99	-4.043756
Olfr101	-4.2223854
Olfr102	-4.205626
Olfr103	-4.2688403
Olfr107	-4.2140303
Olfr108	-4.220997
Olfr109	-4.0855765
H2-M2	-4.8096604
Olfr110	-4.3125415
Olfr111	-4.2251606
Olfr112	-5.8059587
Olfr113	-4.159959
Olfr114	-4.16719
Olfr115	-4.681186
Olfr116	-4.1172853
Olfr117	-4.0992513
Olfr118	-4.1172853
Olfr119	-4.471701
Olfr120	-4.1570554
Olfr121	-4.4798555
Olfr122	-4.498322
Olfr123	-4.079457
Gm20524	-0.6608375
Olfr124	-4.333263
Olfr125	-4.3281107
Olfr126	-4.1082964
Olfr127	-4.298121
Olfr128	-4.192928
Olfr761	-4.1262183
Olfr129	-4.667992
Olfr130	-4.1262183
Olfr131	-4.6086736
Olfr132	-4.080989
Olfr133	-4.588346
Olfr134	-4.076387
Olfr135	-4.276885
Olfr138	-4.4856515
Olfr137	-4.080989
Olfr136	-4.076387
Gm20408	-4.3268194
Gm20410	-4.662885
Gm20516	-4.5545526
Pgk2	-4.8380303
Crisp3	-4.541256
Crisp1	-4.6690116
Gm17495	-3.4752014
Gm5494	-4.949599
Gm6084	-4.2362046
Crisp2	-5.0350866
Rhag	-5.393082
9130008F23Rik	-5.2775536
Glyatl3	-3.9712439
Cenpq	2.823252
Mut	3.130938
3110082D06Rik	-6.951694
Opn5	-5.0342956
Gpr115	-4.628719
Gpr111	-5.730641
Cd2ap	2.431704
Tnfrsf21	-3.2886033
Gpr110	-4.9611692
Gpr116	-3.8067927
Mep1a	-3.4806912
Pla2g7	-1.4662623
1700071M16Rik	-2.9577951
Tdrd6	-1.1348242
Slc25a27	1.2037978
Cyp39a1	0.9892952
Rcan2	-4.949892
Enpp5	2.2240868
Enpp4	3.1885924
Clic5	-3.7702577
Runx2	-3.3513887
Gm16317	-3.7288828
9530072K05Rik	-3.877363
Gm10497	-3.6787593
Supt3h	4.8547077
Cdc5l	4.181583
B230354K17Rik	3.0614212
Spats1	-2.4788096
Gm9104	-3.2126331
Aars2	2.0096977
Tcte1	-4.6353045
Gm17441	-4.23758
Tmem151b	-2.4468637
Nfkbie	-0.16210283
Slc35b2	2.848485
Hsp90ab1	8.861427
Slc29a1	-0.8887865
Gm17080	-1.7129608
Gm7325	-4.0840487
Capn11	-3.8733008
Tmem63b	4.85405
Gm16172	4.4196124
Mrpl14	5.250158
Gm16862	-1.2680178
Vegfa	0.58326644
Mrps18a	4.140111
Rsph9	0.05982633
Mad2l1bp	3.0063066
Gtpbp2	4.0224752
Polh	3.9273868
Xpo5	4.80545
Polr1c	5.2737913
Yipf3	5.309651
Gm88	3.7156415
Tjap1	3.9944956
Gm17358	-1.1658704
Dlk2	-1.6350482
Abcc10	4.3723526
Zfp318	5.3501124
Crip3	1.9806545
Slc22a7	-5.1872478
Gm5093	-3.229312
Ttbk1	-3.8140671
Gm16736	1.8279245
BC048355	-4.160538
Cul9	3.0604234
Srf	3.6062903
Ptk7	1.8579167
Klc4	3.6261997
Mrpl2	5.5165277
Cul7	1.7410489
Rrp36	4.4840937
Klhdc3	6.846498
Mea1	6.8593187
Ppp2r5d	5.2488627
Pex6	4.994024
Gnmt	-1.478062
Cnpy3	4.4702616
2310039H08Rik	1.6042001
Rpl7l1	4.254028
BC032203	2.8687155
A330017A19Rik	-2.6811862
Tbcc	3.8306773
Prph2	-5.601111
Ubr2	4.2997174
Gm16494	-2.229312
Gm4945	-2.8822927
Trerf1	0.70774066
Mrps10	0.9930039
Guca1b	-1.5135108
Guca1a	-3.8159316
1700001C19Rik	-3.938146
AI661453	-1.9608661
Taf8	2.8455403
Ccnd3	2.546395
Bysl	3.5872781
Med20	2.9799585
Usp49	3.3245363
Tomm6	6.2707386
Prickle4	4.6113424
Gm14872	2.8321767
Frs3	2.220372
Gm14873	1.3547463
Pgc	-4.641237
Tcfeb	2.6789353
Mdfi	-1.9432875
Foxp4	-0.48271364
Gm15556	-3.5742707
1700067P10Rik	-3.834401
9830107B12Rik	-6.055105
A530064D06Rik	-1.4915923
Trem1	-5.7636485
Trem3	-4.158508
Treml4	-1.8445404
Treml2	-2.612819
B430306N03Rik	1.7022538
Trem2	-3.3214493
Treml1	-4.334805
Nfya	3.5433617
AI314976	4.415516
Apobec2	-3.299701
Tspo2	-5.834401
Unc5cl	-4.7040386
Lrfn2	-5.8461637
RP23-127F20.2	-3.8434577
Mocs1	2.5719001
Daam2	0.41143844
Kif6	-1.8503027
Gm16555	-4.429022
Gm16554	-3.046896
Rftn1	1.8192306
AY702103	-5.251935
Dazl	6.9599013
Plcl2	4.9254436
Gm7334	1.4544759
Tbc1d5	3.3980393
Satb1	3.5185304
Kcnh8	-5.159233
Kcnh8	-4.852458
Efhb	-2.4271555
Rab5a	2.1487403
4921523A10Rik	-5.4752016
Kat2b	-1.490865
Sgol1	2.1211112
Sult1c2	-5.051593
Mrps36-ps1	-3.4891183
Sult1c1	-4.653029
Slc5a7	-6.539028
Gm17474	-0.10829648
St6gal2	-5.89783
Gm17392	-4.7598267
Vmn2r118	-3.7874951
Pot1b	2.5529099
Emr4	-5.9708304
Zfp119a	-3.14216
Zfp959	-4.711181
Rpl21-ps6	-3.0717707
Zfp119b	-4.8738313
Ebi3	-2.656733
